
============================================================
[2026-06-11 08:58:15] Chat Server Started
============================================================

[2026-06-14 02:52:52] DISCONNECT | Player disconnected | ID: 64651856-63c6-4444-bc30-a8c42bf31506 | Username: dnch | Total online: 0
[2026-06-14 03:03:42] CONNECT | Player connected | ID: 60e8db68-3665-43a2-917e-aa261ddf939f | Username: Player_60e8db68 | Total online: 1
[2026-06-14 03:04:47] DISCONNECT | Player disconnected | ID: 60e8db68-3665-43a2-917e-aa261ddf939f | Username: dnch | Total online: 0
[2026-06-14 03:46:02] CONNECT | Player connected | ID: f19ec914-fd41-4baf-8f9e-e0b58017d60b | Username: Player_f19ec914 | Total online: 1
[2026-06-14 03:48:29] DISCONNECT | Player disconnected | ID: f19ec914-fd41-4baf-8f9e-e0b58017d60b | Username: dnch | Total online: 0
[2026-06-14 03:48:34] CONNECT | Player connected | ID: 36b4be18-8b67-4f40-93df-1f8b36461e85 | Username: Player_36b4be18 | Total online: 1
[2026-06-14 03:49:12] DISCONNECT | Player disconnected | ID: 36b4be18-8b67-4f40-93df-1f8b36461e85 | Username: dnch | Total online: 0
[2026-06-14 03:59:17] CONNECT | Player connected | ID: d9cc0f63-8468-4a6f-8862-445830b9d407 | Username: Player_d9cc0f63 | Total online: 1
[2026-06-14 04:02:27] DISCONNECT | Player disconnected | ID: d9cc0f63-8468-4a6f-8862-445830b9d407 | Username: dnch | Total online: 0
[2026-06-14 04:02:34] CONNECT | Player connected | ID: 6b89b9ef-684e-4a22-93cd-259559c76a5c | Username: Player_6b89b9ef | Total online: 1
[2026-06-14 04:03:33] DISCONNECT | Player disconnected | ID: 6b89b9ef-684e-4a22-93cd-259559c76a5c | Username: dnch | Total online: 0
[2026-06-14 04:25:52] CONNECT | Player connected | ID: 91e30ce8-48f7-411f-b51d-1f0dfbae7a54 | Username: Player_91e30ce8 | Total online: 1
[2026-06-14 04:26:50] DISCONNECT | Player disconnected | ID: 91e30ce8-48f7-411f-b51d-1f0dfbae7a54 | Username: dnch | Total online: 0
[2026-06-14 04:27:59] CONNECT | Player connected | ID: bd119c4d-807f-4ca5-af8b-7710bdb947c4 | Username: Player_bd119c4d | Total online: 1
[2026-06-14 04:31:42] DISCONNECT | Player disconnected | ID: bd119c4d-807f-4ca5-af8b-7710bdb947c4 | Username: dnch | Total online: 0
[2026-06-14 04:31:46] CONNECT | Player connected | ID: 0fd9768a-0792-468b-bc09-09f58ada5c3e | Username: Player_0fd9768a | Total online: 1
[2026-06-14 04:36:23] DISCONNECT | Player disconnected | ID: 0fd9768a-0792-468b-bc09-09f58ada5c3e | Username: dnch | Total online: 0
[2026-06-14 06:01:37] CONNECT | Player connected | ID: 33fe2926-e342-4562-b2be-db152db1d886 | Username: Player_33fe2926 | Total online: 1
[2026-06-14 06:02:34] DISCONNECT | Player disconnected | ID: 33fe2926-e342-4562-b2be-db152db1d886 | Username: dnch | Total online: 0
[2026-06-14 07:06:58] CONNECT | Player connected | ID: 720360a9-8711-4eb8-8bf9-4190c960c300 | Username: Player_720360a9 | Total online: 1
[2026-06-14 07:07:34] DISCONNECT | Player disconnected | ID: 720360a9-8711-4eb8-8bf9-4190c960c300 | Username: LAPTOP | Total online: 0
[2026-06-14 07:16:08] CONNECT | Player connected | ID: 3fa8aed1-f89c-498f-bb2e-86f444889db7 | Username: Player_3fa8aed1 | Total online: 1
[2026-06-14 07:16:38] DISCONNECT | Player disconnected | ID: 3fa8aed1-f89c-498f-bb2e-86f444889db7 | Username: LAPTOP | Total online: 0
[2026-06-14 13:02:54] CONNECT | Player connected | ID: 2255bdde-9978-4700-b6ed-b18d307afb31 | Username: Player_2255bdde | Total online: 1
[2026-06-14 13:06:34] DISCONNECT | Player disconnected | ID: 2255bdde-9978-4700-b6ed-b18d307afb31 | Username: DESKTOP | Total online: 0
[2026-06-14 13:07:26] CONNECT | Player connected | ID: 7f6b79d7-f118-4f7d-832c-9c2b84da2760 | Username: Player_7f6b79d7 | Total online: 1
[2026-06-14 13:07:59] MESSAGE | DESKTOP | 1
[2026-06-14 13:08:16] DISCONNECT | Player disconnected | ID: 7f6b79d7-f118-4f7d-832c-9c2b84da2760 | Username: DESKTOP | Total online: 0
[2026-06-14 13:18:22] CONNECT | Player connected | ID: 5ed95b31-e228-498a-b8d1-8813eb8280ad | Username: Player_5ed95b31 | Total online: 1
[2026-06-14 13:18:41] DISCONNECT | Player disconnected | ID: 5ed95b31-e228-498a-b8d1-8813eb8280ad | Username: DESKTOP | Total online: 0
[2026-06-14 13:46:26] CONNECT | Player connected | ID: 55e3a925-e76b-4ef4-8c67-6bf61b149779 | Username: Player_55e3a925 | Total online: 1
[2026-06-14 13:47:29] DISCONNECT | Player disconnected | ID: 55e3a925-e76b-4ef4-8c67-6bf61b149779 | Username: DESKTOP | Total online: 0
[2026-06-14 14:51:35] CONNECT | Player connected | ID: e45ce84c-39ef-4408-9531-261428bbba53 | Username: Player_e45ce84c | Total online: 1
[2026-06-14 14:51:40] DISCONNECT | Player disconnected | ID: e45ce84c-39ef-4408-9531-261428bbba53 | Username: Oprekin | Total online: 0
[2026-06-14 14:51:57] CONNECT | Player connected | ID: 700b42ce-156a-41c9-ae2c-197357b30994 | Username: Player_700b42ce | Total online: 1
[2026-06-14 14:53:56] DISCONNECT | Player disconnected | ID: 700b42ce-156a-41c9-ae2c-197357b30994 | Username: Oprekin | Total online: 0
[2026-06-14 14:53:59] CONNECT | Player connected | ID: 5bbe0cb0-fa2b-4bf5-acc8-b9128fe861c4 | Username: Player_5bbe0cb0 | Total online: 1
[2026-06-14 14:54:50] DISCONNECT | Player disconnected | ID: 5bbe0cb0-fa2b-4bf5-acc8-b9128fe861c4 | Username: Oprekin | Total online: 0
[2026-06-14 14:55:53] CONNECT | Player connected | ID: c2c7fb64-3d16-454a-bb01-b3a81d91e820 | Username: Player_c2c7fb64 | Total online: 1
[2026-06-14 14:56:13] DISCONNECT | Player disconnected | ID: c2c7fb64-3d16-454a-bb01-b3a81d91e820 | Username: Oprekin | Total online: 0

============================================================
[2026-06-14 15:46:32] Chat Server Started
============================================================

[2026-06-14 15:46:32] SERVER | Server started on ws://0.0.0.0:8765
